call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn,avg_usage_per_month,monthly_call_frequency,monthly_sms_frequency,has_complaint,has_call_failures,activity_score,customer_value_group
7,0,33,0,6638,73,98,33,2,1,1,25,742.995,0,201.15151515151516,2.212121212121212,2.9696969696969697,0,1,204,High
22,0,29,0,875,45,6,13,2,1,2,25,68.4,1,30.17241379310345,1.5517241379310345,0.20689655172413793,0,1,64,Low
20,0,32,7,10355,91,0,38,4,1,1,45,261.15,0,323.59375,2.84375,0.0,0,1,129,High
12,1,32,0,5738,96,16,20,2,1,1,25,334.53,1,179.3125,3.0,0.5,1,1,132,High
0,0,30,0,2760,20,0,10,3,1,1,30,111.2,0,92.0,0.6666666666666666,0.0,0,0,30,Low
8,1,31,0,2910,39,0,12,3,1,2,30,117.96,1,93.87096774193549,1.2580645161290323,0.0,1,1,51,Medium
8,0,32,0,2188,42,24,27,3,1,2,30,185.2,1,68.375,1.3125,0.75,0,1,93,Medium
0,1,32,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,1,0,0,Low
0,0,32,0,1588,23,0,2,3,1,1,30,64.44,0,49.625,0.71875,0.0,0,0,25,Low
2,0,29,0,6705,95,4,18,4,1,1,45,180.0,0,231.20689655172413,3.2758620689655173,0.13793103448275862,0,1,117,Medium
0,0,32,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,32,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0,0,0,Low
24,0,27,2,15995,236,0,76,2,1,1,25,730.395,0,592.4074074074074,8.74074074074074,0.0,0,1,312,High
5,0,30,2,6885,114,261,29,2,2,1,25,1489.455,0,229.5,3.8,8.7,0,1,404,Very High
1,0,32,0,3638,80,0,24,2,1,1,25,167.31,0,113.6875,2.5,0.0,0,1,104,Medium
2,0,31,0,1585,42,28,16,3,1,2,30,177.08,0,51.12903225806452,1.3548387096774193,0.9032258064516129,0,1,86,Medium
5,0,32,0,2700,51,165,19,2,1,1,25,866.295,0,84.375,1.59375,5.15625,0,1,235,Very High
3,0,23,0,1235,34,183,7,2,2,1,25,880.605,0,53.69565217391305,1.4782608695652173,7.956521739130435,0,1,224,Very High
3,0,22,0,1488,37,20,64,4,1,1,45,88.125,0,67.63636363636364,1.6818181818181819,0.9090909090909091,0,1,121,Low
10,0,23,0,620,23,0,3,2,1,2,25,28.935,0,26.956521739130434,1.0,0.0,0,1,26,Low
0,0,22,0,0,0,11,0,4,1,2,45,27.5,0,0.0,0.0,0.5,0,0,11,Low
9,0,21,0,1145,30,9,9,2,1,1,25,93.375,0,54.523809523809526,1.4285714285714286,0.42857142857142855,0,1,48,Low
1,0,21,0,3145,59,0,19,3,1,1,30,128.16,0,149.76190476190476,2.8095238095238093,0.0,0,1,78,Medium
1,0,14,0,1615,24,18,10,2,1,1,25,154.755,0,115.35714285714286,1.7142857142857142,1.2857142857142858,0,1,52,Medium
15,0,13,0,6313,139,75,38,1,2,1,15,767.36,0,485.61538461538464,10.692307692307692,5.769230769230769,0,1,252,High
11,0,11,0,8853,169,63,36,4,1,1,45,383.05,0,804.8181818181819,15.363636363636363,5.7272727272727275,0,1,268,High
7,0,12,2,2773,43,21,15,3,1,1,30,196.64,0,231.08333333333334,3.5833333333333335,1.75,0,1,79,Medium
1,0,5,0,4310,38,205,6,3,1,1,30,993.92,0,862.0,7.6,41.0,0,1,249,Very High
2,0,5,0,1408,17,0,3,3,1,1,30,57.0,1,281.6,3.4,0.0,0,1,20,Low
13,0,44,1,4630,81,20,23,3,1,1,30,268.44,0,105.22727272727273,1.8409090909090908,0.45454545454545453,0,1,124,High
5,0,45,0,578,15,22,10,3,1,2,30,111.72,0,12.844444444444445,0.3333333333333333,0.4888888888888889,0,1,47,Low
15,0,43,1,2713,70,374,30,3,1,1,30,1607.32,0,63.093023255813954,1.627906976744186,8.69767441860465,0,1,474,Very High
15,0,44,1,4458,76,16,41,1,1,1,15,337.37,0,101.31818181818181,1.7272727272727273,0.36363636363636365,0,1,133,High
8,0,44,1,2653,68,17,39,2,1,1,25,198.945,0,60.29545454545455,1.5454545454545454,0.38636363636363635,0,1,124,Medium
16,0,44,2,4035,92,47,34,3,1,1,30,353.08,0,91.70454545454545,2.090909090909091,1.0681818181818181,0,1,173,High
9,0,44,1,2620,49,300,24,3,1,1,30,1306.76,0,59.54545454545455,1.1136363636363635,6.818181818181818,0,1,373,Very High
18,0,43,3,9375,131,159,49,3,1,1,30,1016.24,0,218.02325581395348,3.046511627906977,3.697674418604651,0,1,339,Very High
12,0,44,1,14033,179,15,50,3,1,1,30,628.48,0,318.9318181818182,4.068181818181818,0.3409090909090909,0,1,244,High
12,0,44,2,4775,93,17,31,3,1,1,30,262.72,0,108.52272727272727,2.1136363636363638,0.38636363636363635,0,1,141,High
11,0,44,1,6178,105,22,18,3,1,1,30,339.32,0,140.4090909090909,2.3863636363636362,0.5,0,1,145,High
14,1,44,0,2498,64,23,23,3,1,2,30,194.48,0,56.77272727272727,1.4545454545454546,0.5227272727272727,1,1,110,Medium
30,0,44,4,15400,235,69,38,3,1,1,30,901.4,0,350.0,5.340909090909091,1.5681818181818181,0,1,342,Very High
9,0,44,2,3355,37,498,14,3,1,1,30,2127.68,0,76.25,0.8409090909090909,11.318181818181818,0,1,549,Very High
14,0,43,1,15745,192,165,36,2,1,1,25,1459.665,0,366.16279069767444,4.465116279069767,3.8372093023255816,0,1,393,Very High
8,0,43,2,6760,96,201,32,3,1,1,30,1078.24,0,157.2093023255814,2.2325581395348837,4.674418604651163,0,1,329,Very High
5,0,43,0,1135,24,15,17,2,1,2,25,119.655,0,26.3953488372093,0.5581395348837209,0.3488372093023256,0,1,56,Medium
7,0,44,0,970,24,28,14,3,1,2,30,151.76,0,22.045454545454547,0.5454545454545454,0.6363636363636364,0,1,66,Medium
5,0,43,0,260,10,15,6,2,1,2,25,79.65,1,6.046511627906977,0.23255813953488372,0.3488372093023256,0,1,31,Low
8,0,43,1,7768,137,399,49,3,1,1,30,1912.2,0,180.65116279069767,3.186046511627907,9.279069767441861,0,1,585,Very High
12,0,43,2,11725,164,26,53,4,1,1,45,362.225,0,272.6744186046512,3.813953488372093,0.6046511627906976,0,1,243,High
13,0,43,2,6978,85,123,43,2,1,1,25,871.335,0,162.27906976744185,1.9767441860465116,2.86046511627907,0,1,251,Very High
28,1,39,0,1215,57,31,23,3,1,2,30,174.88,1,31.153846153846153,1.4615384615384615,0.7948717948717948,1,1,111,Medium
26,0,42,9,10695,103,16,48,5,2,1,55,185.97,0,254.64285714285714,2.4523809523809526,0.38095238095238093,0,1,167,Medium
18,0,42,2,6078,108,41,30,2,1,1,25,462.87,0,144.71428571428572,2.5714285714285716,0.9761904761904762,0,1,179,High
6,0,40,1,3100,32,15,20,3,1,1,30,185.28,0,77.5,0.8,0.375,0,1,67,Medium
14,1,41,0,3250,51,24,22,3,1,2,30,228.04,1,79.26829268292683,1.2439024390243902,0.5853658536585366,1,1,97,Medium
14,1,42,0,2528,54,49,37,4,1,2,45,187.05,1,60.19047619047619,1.2857142857142858,1.1666666666666667,1,1,140,Medium
5,0,42,0,393,12,15,8,3,1,2,30,76.2,1,9.357142857142858,0.2857142857142857,0.35714285714285715,0,1,35,Low
6,0,42,1,1928,35,15,12,4,1,1,45,86.575,0,45.904761904761905,0.8333333333333334,0.35714285714285715,0,1,62,Low
8,0,39,2,7045,107,29,28,5,1,1,55,150.78,0,180.64102564102564,2.7435897435897436,0.7435897435897436,0,1,164,Medium
5,0,42,0,888,17,24,10,4,1,2,45,82.625,1,21.142857142857142,0.40476190476190477,0.5714285714285714,0,1,51,Low
5,0,42,2,598,14,19,8,5,1,1,55,37.68,0,14.238095238095237,0.3333333333333333,0.4523809523809524,0,1,41,Low
30,1,37,4,16335,248,15,86,2,1,1,25,813.735,0,441.4864864864865,6.702702702702703,0.40540540540540543,1,1,349,Very High
11,1,40,4,7225,126,286,39,3,2,1,30,1438.04,0,180.625,3.15,7.15,1,1,451,Very High
7,0,42,1,3978,92,17,34,3,1,1,30,230.8,0,94.71428571428571,2.1904761904761907,0.40476190476190477,0,1,143,Medium
8,0,41,0,1925,54,53,26,3,1,2,30,291.16,0,46.951219512195124,1.3170731707317074,1.2926829268292683,0,1,133,High
11,0,42,1,3040,63,190,29,2,1,1,25,994.635,0,72.38095238095238,1.5,4.523809523809524,0,1,282,Very High
9,0,33,2,1575,46,208,17,3,2,1,30,896.84,0,47.72727272727273,1.393939393939394,6.303030303030303,0,1,271,Very High
9,0,32,1,1828,49,45,74,5,1,1,55,95.655,0,57.125,1.53125,1.40625,0,1,168,Low
16,0,33,0,960,35,25,13,3,1,2,30,139.8,0,29.09090909090909,1.0606060606060606,0.7575757575757576,0,1,73,Medium
5,0,32,0,1085,20,36,9,4,1,2,45,117.625,0,33.90625,0.625,1.125,0,1,65,Medium
15,0,31,1,1485,42,34,19,2,1,1,25,221.715,0,47.903225806451616,1.3548387096774193,1.096774193548387,0,1,95,Medium
7,0,31,1,3485,71,23,29,3,1,1,30,234.24,0,112.41935483870968,2.2903225806451615,0.7419354838709677,0,1,123,High
7,0,24,1,1955,36,43,20,3,1,1,30,251.64,0,81.45833333333333,1.5,1.7916666666666667,0,1,99,High
21,0,23,2,6653,151,100,48,2,2,1,25,756.18,0,289.2608695652174,6.565217391304348,4.3478260869565215,0,1,299,High
17,0,21,1,9193,181,88,46,5,1,1,55,272.61,0,437.76190476190476,8.619047619047619,4.190476190476191,0,1,315,High
13,0,22,4,3113,55,46,25,3,1,1,30,310.72,0,141.5,2.5,2.090909090909091,0,1,126,High
7,0,15,2,4650,50,230,16,3,1,1,30,1108.0,0,310.0,3.3333333333333335,15.333333333333334,0,1,296,Very High
8,1,15,2,1748,29,15,13,3,1,1,30,131.08,1,116.53333333333333,1.9333333333333333,1.0,1,1,57,Medium
3,0,32,0,4110,61,0,11,2,1,1,25,187.695,0,128.4375,1.90625,0.0,0,1,72,Medium
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0,0,0,Low
5,0,31,0,2193,50,344,18,2,1,1,25,1648.935,0,70.74193548387096,1.6129032258064515,11.096774193548388,0,1,412,Very High
5,0,32,0,3938,56,0,29,1,1,1,15,219.67,0,123.0625,1.75,0.0,0,1,85,Medium
0,0,32,0,2133,48,0,27,1,1,1,15,119.955,0,66.65625,1.5,0.0,0,0,75,Medium
6,0,32,0,3515,72,17,22,2,1,1,25,237.915,0,109.84375,2.25,0.53125,0,1,111,High
0,0,32,0,2100,29,270,12,3,1,1,30,1165.16,0,65.625,0.90625,8.4375,0,0,311,Very High
8,0,31,1,8855,111,129,37,3,1,1,30,874.64,0,285.64516129032256,3.5806451612903225,4.161290322580645,0,1,277,Very High
2,0,32,0,13513,159,0,38,3,1,1,30,546.88,0,422.28125,4.96875,0.0,0,1,197,High
2,0,32,0,4255,73,0,19,3,1,1,30,173.12,0,132.96875,2.28125,0.0,0,1,92,Medium
1,0,32,0,5658,85,0,6,2,1,1,25,258.435,0,176.8125,2.65625,0.0,0,1,91,High
4,0,32,0,1978,44,0,11,3,1,2,30,80.88,0,61.8125,1.375,0.0,0,1,55,Low
20,0,32,2,14880,215,39,26,3,1,1,30,759.8,0,465.0,6.71875,1.21875,0,1,280,High
0,0,32,0,2835,17,468,2,3,1,1,30,1986.08,0,88.59375,0.53125,14.625,0,0,487,Very High
4,0,31,0,15225,172,135,24,2,1,1,25,1300.365,0,491.1290322580645,5.548387096774194,4.354838709677419,0,1,331,Very High
0,0,31,0,6240,76,171,20,3,1,1,30,936.64,0,201.29032258064515,2.4516129032258065,5.516129032258065,0,0,267,Very High
0,0,31,0,615,4,0,5,2,1,2,25,27.855,0,19.838709677419356,0.12903225806451613,0.0,0,0,9,Low
0,0,32,0,450,4,0,2,2,1,2,25,20.43,0,14.0625,0.125,0.0,0,0,6,Low
0,0,31,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,31,0,7248,117,369,37,2,1,1,25,1991.925,0,233.80645161290323,3.774193548387097,11.903225806451612,0,0,523,Very High
2,0,31,0,11205,144,0,41,3,1,1,30,453.96,0,361.4516129032258,4.645161290322581,0.0,0,1,185,High
3,0,31,0,6458,65,93,31,2,1,1,25,712.035,0,208.32258064516128,2.096774193548387,3.0,0,1,189,High
18,1,27,0,695,37,1,11,2,1,2,25,37.44,1,25.74074074074074,1.3703703703703705,0.037037037037037035,1,1,49,Low
16,0,30,7,10175,83,0,36,4,1,1,45,256.45,0,339.1666666666667,2.7666666666666666,0.0,0,1,119,High
8,1,30,0,5558,88,11,18,2,1,1,25,303.57,1,185.26666666666668,2.933333333333333,0.36666666666666664,1,1,117,High
0,0,28,0,2580,12,0,8,3,1,1,30,103.68,0,92.14285714285714,0.42857142857142855,0.0,0,0,20,Low
4,0,29,0,2730,31,0,10,2,1,2,25,124.245,1,94.13793103448276,1.0689655172413792,0.0,0,1,41,Medium
4,1,30,0,2008,34,19,25,3,1,2,30,157.68,1,66.93333333333334,1.1333333333333333,0.6333333333333333,1,1,78,Medium
0,0,30,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,30,0,0,0,0,0,3,1,1,30,0.0,0,0.0,0.0,0.0,0,0,0,Low
0,0,27,0,6525,87,0,16,4,1,1,45,165.3,0,241.66666666666666,3.2222222222222223,0.0,0,0,103,Medium
0,1,30,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,1,0,0,Low
0,1,30,0,0,0,0,0,5,1,1,55,0.0,1,0.0,0.0,0.0,1,0,0,Low
20,0,25,2,15815,228,0,74,2,1,1,25,721.935,0,632.6,9.12,0.0,0,1,302,High
1,0,28,2,6705,106,256,27,2,2,1,25,1458.495,0,239.46428571428572,3.7857142857142856,9.142857142857142,0,1,389,Very High
0,0,30,0,3458,72,0,22,2,1,1,25,158.85,0,115.26666666666667,2.4,0.0,0,0,94,Medium
0,0,29,0,1405,34,23,14,3,1,2,30,149.56,0,48.44827586206897,1.1724137931034482,0.7931034482758621,0,0,71,Medium
1,0,30,0,2520,43,160,17,2,1,1,25,835.335,0,84.0,1.4333333333333333,5.333333333333333,0,1,220,Very High
0,0,21,0,1055,26,178,5,2,2,1,25,849.645,0,50.23809523809524,1.2380952380952381,8.476190476190476,0,0,209,Very High
0,0,20,0,1308,29,15,62,4,1,1,45,70.925,0,65.4,1.45,0.75,0,0,106,Low
6,0,21,0,440,15,0,1,2,1,2,25,20.475,0,20.952380952380953,0.7142857142857143,0.0,0,1,16,Low
0,0,20,0,0,0,6,0,4,1,2,45,15.0,0,0.0,0.0,0.3,0,0,6,Low
5,0,19,0,965,22,4,7,2,1,1,25,62.415,0,50.78947368421053,1.1578947368421053,0.21052631578947367,0,1,33,Low
0,0,19,0,2965,51,0,17,3,1,1,30,120.64,0,156.05263157894737,2.6842105263157894,0.0,0,0,68,Medium
0,0,12,0,1435,16,13,8,2,1,1,25,123.795,0,119.58333333333333,1.3333333333333333,1.0833333333333333,0,0,37,Medium
11,0,11,0,6133,131,70,36,1,2,1,15,729.52,0,557.5454545454545,11.909090909090908,6.363636363636363,0,1,237,High
7,0,9,0,8673,161,58,34,4,1,1,45,365.85,0,963.6666666666666,17.88888888888889,6.444444444444445,0,1,253,High
3,0,10,2,2593,35,16,13,3,1,1,30,169.12,0,259.3,3.5,1.6,0,1,64,Medium
0,0,3,0,4130,30,200,4,3,1,1,30,966.4,0,1376.6666666666667,10.0,66.66666666666667,0,0,234,Very High
0,1,3,0,1228,9,0,1,2,1,1,25,55.665,1,409.3333333333333,3.0,0.0,1,0,10,Low
10,0,41,0,4550,79,16,22,3,1,1,30,249.16,0,110.97560975609755,1.9268292682926829,0.3902439024390244,0,1,117,High
2,0,42,0,498,13,18,9,2,1,2,25,103.995,0,11.857142857142858,0.30952380952380953,0.42857142857142855,0,1,40,Low
12,0,40,0,2633,68,370,29,3,1,1,30,1588.04,0,65.825,1.7,9.25,0,1,467,Very High
12,0,41,0,4378,74,12,40,1,1,1,15,310.86,0,106.78048780487805,1.8048780487804879,0.2926829268292683,0,1,126,High
5,0,41,0,2573,66,13,38,1,1,1,15,216.645,0,62.75609756097561,1.6097560975609757,0.3170731707317073,0,1,117,Medium
13,0,41,1,3955,90,43,33,3,1,1,30,333.8,0,96.46341463414635,2.1951219512195124,1.048780487804878,0,1,166,High
6,0,41,0,2540,47,296,23,3,1,1,30,1287.48,0,61.951219512195124,1.146341463414634,7.219512195121951,0,1,366,Very High
15,0,40,2,9295,129,155,48,3,1,1,30,996.96,0,232.375,3.225,3.875,0,1,332,Very High
9,0,41,0,13953,177,11,49,3,1,1,30,609.2,0,340.3170731707317,4.317073170731708,0.2682926829268293,0,1,237,High
9,0,41,1,4695,91,13,30,3,1,1,30,243.44,0,114.51219512195122,2.2195121951219514,0.3170731707317073,0,1,134,High
8,0,41,0,6098,103,18,17,3,1,1,30,320.04,0,148.73170731707316,2.5121951219512195,0.43902439024390244,0,1,138,High
11,0,41,0,2418,62,19,22,3,1,2,30,175.2,0,58.97560975609756,1.5121951219512195,0.4634146341463415,0,1,103,Medium
27,0,41,3,15320,233,65,37,3,1,1,30,882.12,0,373.6585365853659,5.682926829268292,1.5853658536585367,0,1,335,Very High
6,0,41,1,3275,35,494,13,3,1,1,30,2108.4,0,79.8780487804878,0.8536585365853658,12.048780487804878,0,1,542,Very High
11,0,40,0,15665,190,161,35,2,1,1,25,1437.975,0,391.625,4.75,4.025,0,1,386,Very High
5,0,40,1,6680,94,197,31,3,1,1,30,1058.96,0,167.0,2.35,4.925,0,1,322,Very High
2,0,40,0,1055,22,11,16,2,1,2,25,97.965,0,26.375,0.55,0.275,0,1,49,Low
4,0,41,0,890,22,24,13,3,1,2,30,132.48,0,21.70731707317073,0.5365853658536586,0.5853658536585366,0,1,59,Medium
2,0,40,0,180,8,11,5,2,1,2,25,57.96,1,4.5,0.2,0.275,0,1,24,Low
5,0,40,0,7688,135,395,48,2,1,1,25,2129.535,0,192.2,3.375,9.875,0,1,578,Very High
9,0,40,1,11645,162,22,52,4,1,1,45,350.175,0,291.125,4.05,0.55,0,1,236,High
10,0,40,1,6898,83,119,42,2,1,1,25,849.645,0,172.45,2.075,2.975,0,1,244,Very High
25,1,36,0,1135,55,27,22,2,1,2,25,175.05,1,31.52777777777778,1.5277777777777777,0.75,1,1,104,Medium
23,0,39,8,10615,101,12,47,5,1,1,55,178.74,0,272.1794871794872,2.58974358974359,0.3076923076923077,0,1,160,Medium
15,0,39,1,5998,106,37,29,2,1,1,25,441.18,0,153.7948717948718,2.717948717948718,0.9487179487179487,0,1,172,High
3,0,37,0,3020,30,11,19,3,1,1,30,166.0,0,81.62162162162163,0.8108108108108109,0.2972972972972973,0,1,60,Medium
11,1,38,0,3170,49,20,21,3,1,2,30,208.76,1,83.42105263157895,1.2894736842105263,0.5263157894736842,1,1,90,Medium
11,1,39,0,2448,52,45,36,3,1,2,30,280.0,1,62.76923076923077,1.3333333333333333,1.1538461538461537,1,1,133,High
2,1,39,0,313,10,11,7,3,1,2,30,56.92,1,8.025641025641026,0.2564102564102564,0.28205128205128205,1,1,28,Low
3,0,39,0,1848,33,11,11,3,1,1,30,119.24,0,47.38461538461539,0.8461538461538461,0.28205128205128205,0,1,55,Medium
5,0,36,1,6965,105,25,27,5,1,1,55,143.55,0,193.47222222222223,2.9166666666666665,0.6944444444444444,0,1,157,Medium
2,0,39,0,808,15,20,9,4,1,2,45,70.575,1,20.71794871794872,0.38461538461538464,0.5128205128205128,0,1,44,Low
2,0,39,1,518,12,15,7,5,1,1,55,30.45,0,13.282051282051283,0.3076923076923077,0.38461538461538464,0,1,34,Low
27,1,34,3,16255,246,11,85,2,1,1,25,792.045,0,478.0882352941176,7.235294117647059,0.3235294117647059,1,1,342,Very High
8,0,37,3,7145,124,282,38,2,2,1,25,1596.105,0,193.1081081081081,3.3513513513513513,7.621621621621622,0,1,444,Very High
4,0,39,0,3898,90,13,33,2,1,1,25,237.96,0,99.94871794871794,2.3076923076923075,0.3333333333333333,0,1,136,High
5,0,38,0,1845,52,49,25,3,1,2,30,271.88,0,48.55263157894737,1.368421052631579,1.2894736842105263,0,1,126,High
8,0,39,0,2960,61,186,28,2,1,1,25,972.945,0,75.8974358974359,1.564102564102564,4.769230769230769,0,1,275,Very High
6,1,30,1,1495,44,204,16,2,2,1,25,987.255,1,49.833333333333336,1.4666666666666666,6.8,1,1,264,Very High
6,0,29,0,1748,47,41,73,4,1,1,45,147.375,0,60.275862068965516,1.6206896551724137,1.4137931034482758,0,1,161,Medium
13,0,30,0,880,33,21,12,2,1,2,25,135.585,0,29.333333333333332,1.1,0.7,0,1,66,Medium
2,0,29,0,1005,18,32,8,4,1,2,45,105.575,0,34.6551724137931,0.6206896551724138,1.103448275862069,0,1,58,Low
12,0,28,0,1405,40,30,18,2,1,1,25,200.025,0,50.17857142857143,1.4285714285714286,1.0714285714285714,0,1,88,Medium
4,0,28,0,3405,69,19,28,3,1,1,30,214.96,0,121.60714285714286,2.4642857142857144,0.6785714285714286,0,1,116,Medium
4,0,21,0,1875,34,39,19,2,1,1,25,261.405,0,89.28571428571429,1.619047619047619,1.8571428571428572,0,1,92,High
18,0,20,1,6573,149,96,47,2,2,1,25,734.49,0,328.65,7.45,4.8,0,1,292,High
14,0,18,0,9113,179,84,45,4,1,1,45,442.3,0,506.27777777777777,9.944444444444445,4.666666666666667,0,1,308,High
10,0,19,3,3033,53,42,24,3,1,1,30,291.44,0,159.6315789473684,2.789473684210526,2.210526315789474,0,1,119,High
4,0,12,1,4570,48,226,15,3,1,1,30,1088.72,0,380.8333333333333,4.0,18.833333333333332,0,1,289,Very High
5,0,12,1,1668,27,11,12,3,1,1,30,111.8,1,139.0,2.25,0.9166666666666666,0,1,50,Low
6,0,35,0,4190,63,0,12,3,1,1,30,170.12,0,119.71428571428571,1.8,0.0,0,1,75,Medium
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0,0,0,Low
8,0,34,0,2273,52,348,19,3,1,1,30,1485.0,0,66.8529411764706,1.5294117647058822,10.235294117647058,0,1,419,Very High
8,0,35,0,4018,58,0,30,1,1,1,15,224.18,0,114.8,1.6571428571428573,0.0,0,1,88,Medium
1,0,35,0,2213,50,0,28,1,1,1,15,124.465,0,63.22857142857143,1.4285714285714286,0.0,0,1,78,Medium
9,0,35,1,3595,74,21,23,3,1,1,30,230.76,0,102.71428571428571,2.1142857142857143,0.6,0,1,118,Medium
2,0,35,0,2180,31,274,13,3,1,1,30,1184.44,0,62.285714285714285,0.8857142857142857,7.828571428571428,0,1,318,Very High
11,0,34,2,8935,113,133,38,3,1,1,30,893.92,0,262.79411764705884,3.323529411764706,3.911764705882353,0,1,284,Very High
5,0,35,0,13593,161,0,39,3,1,1,30,550.16,0,388.37142857142857,4.6,0.0,0,1,200,High
5,0,35,1,4335,75,0,20,3,1,1,30,176.4,0,123.85714285714286,2.142857142857143,0.0,0,1,95,Medium
4,0,35,0,5738,87,0,7,3,1,1,30,233.0,0,163.94285714285715,2.4857142857142858,0.0,0,1,94,High
7,0,35,0,2058,46,0,12,3,1,2,30,84.16,0,58.8,1.3142857142857143,0.0,0,1,58,Low
23,0,35,3,14960,217,43,27,3,1,1,30,779.08,0,427.42857142857144,6.2,1.2285714285714286,0,1,287,High
2,0,35,1,2915,19,472,3,3,1,1,30,2005.36,0,83.28571428571429,0.5428571428571428,13.485714285714286,0,1,494,Very High
7,0,34,0,15305,174,139,25,2,1,1,25,1322.055,0,450.1470588235294,5.117647058823529,4.088235294117647,0,1,338,Very High
1,0,34,1,6320,78,175,21,3,1,1,30,955.92,0,185.88235294117646,2.2941176470588234,5.147058823529412,0,1,274,Very High
0,0,34,0,695,6,0,6,2,1,2,25,31.545,0,20.441176470588236,0.17647058823529413,0.0,0,0,12,Low
0,0,35,0,530,6,2,3,3,1,2,30,29.44,0,15.142857142857142,0.17142857142857143,0.05714285714285714,0,0,11,Low
0,1,34,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,1,0,0,Low
1,0,34,0,7328,119,373,38,2,1,1,25,2013.615,0,215.52941176470588,3.5,10.970588235294118,0,1,530,Very High
5,0,34,1,11285,146,0,42,4,1,1,45,285.775,0,331.9117647058824,4.294117647058823,0.0,0,1,188,High
6,0,34,1,6538,67,97,32,2,1,1,25,733.725,0,192.2941176470588,1.9705882352941178,2.8529411764705883,0,1,196,High
21,1,30,0,775,39,5,12,2,1,2,25,59.13,1,25.833333333333332,1.3,0.16666666666666666,1,1,56,Low
19,0,33,8,10255,85,0,37,5,1,1,55,155.1,0,310.75757575757575,2.5757575757575757,0.0,0,1,122,Medium
11,1,33,1,5638,90,15,19,2,1,1,25,325.26,1,170.84848484848484,2.727272727272727,0.45454545454545453,1,1,124,High
0,0,31,0,2660,14,0,9,3,1,1,30,106.96,0,85.80645161290323,0.45161290322580644,0.0,0,0,23,Low
7,0,32,0,2810,33,0,11,3,1,2,30,113.72,1,87.8125,1.03125,0.0,0,1,44,Low
7,1,33,0,2088,36,23,26,3,1,2,30,176.96,1,63.27272727272727,1.0909090909090908,0.696969696969697,1,1,85,Medium
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,33,0,1488,17,0,1,3,1,1,30,60.2,0,45.09090909090909,0.5151515151515151,0.0,0,0,18,Low
1,0,30,1,6605,89,3,17,5,1,1,55,104.91,0,220.16666666666666,2.966666666666667,0.1,0,1,109,Low
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0,0,0,Low
0,0,33,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0,0,0,Low
23,0,28,3,15895,230,0,75,2,1,1,25,725.625,0,567.6785714285714,8.214285714285714,0.0,0,1,305,High
4,0,31,3,6785,108,260,28,2,2,1,25,1480.185,0,218.8709677419355,3.4838709677419355,8.387096774193548,0,1,396,Very High
0,0,33,0,3538,74,0,23,2,1,1,25,162.54,0,107.21212121212122,2.242424242424242,0.0,0,0,97,Medium
1,0,32,0,1485,36,27,15,3,1,2,30,168.84,0,46.40625,1.125,0.84375,0,1,78,Medium
4,0,33,0,2600,45,164,18,2,1,1,25,857.025,0,78.78787878787878,1.3636363636363635,4.96969696969697,0,1,227,Very High
2,0,24,1,1135,28,182,6,2,2,1,25,871.335,0,47.291666666666664,1.1666666666666667,7.583333333333333,0,1,216,Very High
2,0,23,0,1388,31,19,63,4,1,1,45,82.975,0,60.34782608695652,1.3478260869565217,0.8260869565217391,0,1,113,Low
9,0,24,0,520,17,0,2,2,1,2,25,24.165,0,21.666666666666668,0.7083333333333334,0.0,0,1,19,Low
0,0,23,0,0,0,10,0,4,1,2,45,25.0,0,0.0,0.0,0.43478260869565216,0,0,10,Low
8,0,22,0,1045,24,8,8,2,1,1,25,84.105,0,47.5,1.0909090909090908,0.36363636363636365,0,1,40,Low
0,0,22,0,3045,53,0,18,3,1,1,30,123.92,0,138.4090909090909,2.409090909090909,0.0,0,0,71,Medium
0,0,15,0,1515,18,17,9,2,1,1,25,145.485,0,101.0,1.2,1.1333333333333333,0,0,44,Medium
14,0,14,1,6213,133,74,37,2,2,1,25,618.57,0,443.7857142857143,9.5,5.285714285714286,0,1,244,High
10,0,12,0,8753,163,62,35,4,1,1,45,377.9,0,729.4166666666666,13.583333333333334,5.166666666666667,0,1,260,High
6,0,13,3,2673,37,20,14,3,1,1,30,188.4,0,205.6153846153846,2.8461538461538463,1.5384615384615385,0,1,71,Medium
